SID;NAME;type_tempete;Pays;LAT;LON;intensite;ISO_TIME;population_touchee;accessibilite;Unnamed: 10;Unnamed: 11;source;pays_concerne
1973079S09131;BELLA;cyclone;;-8.9;130.9;5.0;19/03/1973;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Indonésie
1973092S13168;JULIETTE;cyclone;;-13.5;170.4;7.0;02/04/1973;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Samoa
1973095S22188;JULIETTE;cyclone;;-22.2;188.3;7.0;04/04/1973;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1973095S22188;Fidji
1973119S09087;MARCELLE;cyclone;;-28.5;85.7;7.0;06/05/1973;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Maurice
1973183N26292;ALICE;ouragan;;39.2;-63.5;5.0;05/07/1973;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1973193N13111;DOT;typhon;;36.9;125.8;7.0;20/07/1973;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Corée du Sud
1973193N26164;CLARA;typhon;;33.4;164.1;5.0;14/07/1973;5000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1973199N11253;DOREEN;ouragan;;10.6;-107.0;5.0;18/07/1973;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1973199N11253;Mexique
1973217N19123;GEORGIA;typhon;;19.0;123.0;7.0;05/08/1973;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1973219N17142;IRIS;typhon;;36.0;125.7;7.0;17/08/1973;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Corée du Sud
1973229N20134;JOAN;typhon;;19.9;106.1;7.0;22/08/1973;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Vietnam
1973255S08086;ALICE;cyclone;;-7.8;44.2;7.0;23/09/1973;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Madagascar
1973258N11338;ELLEN;ouragan;;21.8;-36.1;5.0;17/09/1973;0.0;0.1;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Aucun (océan Atlantique)
1973278N13144;PATSY;typhon;;18.8;120.7;7.0;12/10/1973;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1973282N30294;FRAN;ouragan;;31.0;-60.2;7.0;09/10/1973;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bermudes
1973289N16278;GILDA;ouragan;;26.5;-73.6;5.0;24/10/1973;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bahamas
1973317N08122;THELMA;typhon;;9.9;112.5;7.0;14/11/1973;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1973335S15161;LOTTIE:NATALIE;cyclone;;-16.1;156.8;7.0;02/12/1973;15000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Fidji
1973349S14157;UNA;cyclone;;-24.7;151.4;7.0;20/12/1973;50000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Australie
1974008N07132;WANDA;typhon;;15.2;144.0;7.0;13/01/1974;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Guam (États-Unis)
1974016S17165;MONICA;cyclone;;-26.5;174.2;7.0;19/01/1974;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Tonga
1974017S20150;VERA;cyclone;;-19.5;151.3;7.0;17/01/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1974017S21156;NESSIE;cyclone;;-20.6;163.9;7.0;19/01/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Nouvelle-Calédonie
1974019S13054;FREDEGONDE;cyclone;;-15.8;44.0;7.0;21/01/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Madagascar
1974021S18149;WANDA;cyclone;;-26.0;151.4;7.0;25/01/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1974030S15182;PAM;cyclone;;-34.5;158.5;7.0;07/02/1974;50000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Vanuatu
1974039S18153;YVONNE;cyclone;;-20.6;124.3;5.0;20/02/1974;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1974064S19151;ZOE;cyclone;;-33.1;159.1;7.0;14/03/1974;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Vanuatu
1974072N08147;AMY;typhon;;19.1;143.6;7.0;18/03/1974;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1974076S13138;JENNY;cyclone;;-12.9;122.1;7.0;24/03/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Indonésie
1974080S17149;ALICE;cyclone;;-22.1;153.0;7.0;21/03/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Australie
1974114S13164;TINA;cyclone;;-14.3;172.9;7.0;25/04/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Samoa
1974115N07150;BABE;typhon;;25.5;147.4;7.0;01/05/1974;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974115N07150;Japon
1974121N09154;CARLA;typhon;;26.0;147.2;7.0;06/05/1974;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=19-1974;Japon
1974156N06144;DINAH;typhon;;6.0;144.0;7.0;05/06/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1974163N08141;EMMA;typhon;;22.9;126.4;7.0;17/06/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1974168N17147;FREDA;typhon;;24.5;143.6;7.0;19/06/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1974177N17153;GILDA;typhon;;40.7;138.0;7.0;08/07/1974;50000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974177N17153;Japon
1974194N10151;HARRIET;typhon;;10.3;151.0;7.0;13/07/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1974196N16133;JEAN;typhon;;28.3;121.7;7.0;19/07/1974;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Chine
1974198N14244;GRETCHEN;ouragan;;19.6;-111.2;7.0;18/07/1974;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974198N14244;Mexique
1974203N21165;KIM;typhon;;32.0;166.8;7.0;26/07/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1974219N16117;LUCY;typhon;;30.7;116.6;7.0;12/08/1974;500000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974219N16117;Chine
1974222N13251;HELGA;ouragan;;13.1;-109.4;7.0;10/08/1974;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974222N13251;Mexique
1974222N15149;MARY;typhon;;28.1;134.3;7.0;25/08/1974;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1974225N11317;ALMA;ouragan;;10.5;-43.0;5.0;12/08/1974;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Barbade
1974227N17126;NADINE;typhon;;16.5;126.4;7.0;15/08/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1974234N14251;JOYCE;ouragan;;19.4;-125.4;5.0;27/08/1974;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Mexique
1974236N18154;POLLY;typhon;;43.8;144.4;7.0;05/09/1974;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives des typhons - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;Japon
1974237N21117;ROSE;typhon;;25.4;133.9;7.0;31/08/1974;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974237N21117;Japon
1974239N27291;BECKY;ouragan;;42.4;-49.2;5.0;01/09/1974;5000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Canada
1974241N17304;CARMEN;ouragan;;16.8;-55.8;7.0;29/08/1974;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/storm_wallets/atlantic/atl1974-prelim/carmen/;Belize
1974245N24123;SHIRLEY;typhon;;32.1;131.2;7.0;08/09/1974;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1974246N27292;DOLLY;ouragan;;35.5;-72.1;5.0;04/09/1974;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1974248N15310;ELAINE;ouragan;;21.1;-63.3;7.0;07/09/1974;50000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1974248N15310;Îles Vierges britanniques
1974254N23153;VIRGINIA;typhon;;43.6;159.0;7.0;17/09/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1974258N15295;FIFI:ORLENE;ouragan;;17.1;-94.2;7.0;20/09/1974;500000.0;0.4;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/storm_wallets/atlantic/atl1974/fifi/;Honduras
1974262N16146;WENDY;typhon;;15.0;135.0;7.0;22/09/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1974264N18162;AGNES;typhon;;31.3;157.7;7.0;30/09/1974;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Japon
1974280N10258;PATRICIA;ouragan;;12.0;-107.6;5.0;07/10/1974;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Mexique
1974286N11138;CARMEN;typhon;;11.4;136.2;7.0;12/10/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1974291N10150;DELLA;typhon;;11.2;146.0;7.0;18/10/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1974306N07142;GLORIA;typhon;;11.9;136.8;7.0;04/11/1974;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1974315N09135;HESTER;typhon;;9.0;135.0;7.0;10/11/1974;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Philippines
1975006S14046;BLANDINE;cyclone;;-30.8;43.4;5.0;11/01/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Madagascar
1975011S08055;CAMILLE;cyclone;;-29.7;54.2;7.0;21/01/1975;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1975011S08055;Maurice
1975013S14160;FLORA;cyclone;;-17.5;162.5;7.0;15/01/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Vanuatu
1975014S11091;DEBORAH:ROBYN;cyclone;;-33.2;44.0;5.0;28/01/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Madagascar
1975015S13147;GLORIA;cyclone;;-13.0;147.0;7.0;14/01/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1975015S16161;FLORA;cyclone;;-16.9;164.0;7.0;15/01/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Vanuatu
1975019N09140;LOLA;typhon;;10.0;124.7;7.0;24/01/1975;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1975024S19178;VAL;cyclone;;-14.6;181.0;7.0;26/01/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Fidji
1975025S16052;ELSA;cyclone;;-15.7;49.4;7.0;25/01/1975;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1975025S16052;Madagascar
1975033S11073;GERVAISE;cyclone;;-31.4;61.4;7.0;09/02/1975;250000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1975050S18041;HELOSE;cyclone;;-31.5;38.3;5.0;26/02/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Afrique du Sud
1975063S15168;ALISON;cyclone;;-15.4;168.2;7.0;03/03/1975;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Vanuatu
1975068S13053;INES;cyclone;;-26.4;61.3;7.0;17/03/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1975075S14095;VIDA;cyclone;;-14.4;104.7;5.0;18/03/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Australie
1975081S12116;BEVERLEY;cyclone;;-29.1;116.1;5.0;01/04/1975;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Australie
1975139S12106;DENISE;cyclone;;-12.0;106.2;7.0;18/05/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Indonésie
1975178N28281;AMY;ouragan;;40.5;-58.0;5.0;03/07/1975;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1975205N18143;MAMIE;typhon;;31.5;129.4;7.0;30/07/1975;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1975205N26292;BLANCHE;ouragan;;40.1;-66.8;5.0;28/07/1975;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-041123.txt;États-Unis
1975221N18116;RITA;typhon;;24.1;120.9;7.0;16/08/1975;500000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1975221N18116;Taïwan
1975223N14138;PHYLLIS;typhon;;41.8;137.3;7.0;19/08/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1975244N17153;TESS;typhon;;34.2;149.2;7.0;09/09/1975;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - Archives historiques - https://www.jma.go.jp/jma/indexe.html;Japon
1975251N23162;WINNIE;typhon;;35.6;162.6;7.0;11/09/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1975256N18306;ELOISE;ouragan;;29.2;-86.8;5.0;23/09/1975;50000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/1975/ELOISE.shtml;États-Unis
1975258N12132;ALICE;typhon;;19.5;102.1;7.0;21/09/1975;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Laos
1975259N10141;BETTY;typhon;;11.2;142.3;7.0;16/09/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Philippines
1975261N18327;FAYE;ouragan;;28.7;-61.4;5.0;26/09/1975;5000.0;0.7;;False;National Hurricane Center (HURDAT2) - https://www.nhc.noaa.gov/data/;Bermudes
1975266N10325;GLADYS;ouragan;;31.9;-72.7;7.0;02/10/1975;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;États-Unis
1975273N09138;CORA;typhon;;29.6;132.3;7.0;04/10/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1975274N10116;DORIS;typhon;;25.7;115.1;7.0;06/10/1975;500000.0;0.6;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Chine
1975288N13138;FLOSSIE;typhon;;14.4;128.6;7.0;17/10/1975;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1975288N13138;Philippines
1975296N24129;GRACE;typhon;;27.1;140.5;7.0;02/11/1975;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1975298N29281;HALLIE;ouragan;;34.5;-75.5;5.0;27/10/1975;50000.0;0.7;;False;National Hurricane Center (HURDAT2) - https://www.nhc.noaa.gov/data/;États-Unis
1975309N11154;IDA;typhon;;23.2;146.1;7.0;10/11/1975;5000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=19-1975;Japon
1975319N08146;JUNE;typhon;;25.5;137.5;7.0;23/11/1975;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1975321S13074;AUDREY;cyclone;;-9.1;66.6;7.0;24/11/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1975334S11128;JOAN;cyclone;;-26.9;117.5;7.0;10/12/1975;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1975346S09101;SUE;cyclone;;-10.4;111.8;5.0;15/12/1975;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Indonésie
1976011S13177;DAVID;cyclone;;-28.3;144.4;7.0;22/01/1976;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Australie
1976020S18165;ELSA;cyclone;;-28.4;161.7;5.0;25/01/1976;5000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Nouvelle-Calédonie (France)
